E250.1,3,12.03,12.0183867,12.06276029,12.02949682,12.0283263,0.006185481,0,36.55426667,12.05472345,12.01991331,12.02883028,12.03128374,12.0298865,12.0293096,12.02804346,12.02600441,12.02727275,12.02837821,12.02978374,12.05195408,12.02970246,12.02372509,12.02441332,12.02117479,12.02895378,12.02857406,12.02468184,12.02415188,12.06276029,12.03519705,12.0183867,12.02406199,12.02905407,12.02151674,12.02410436,12.02091868,12.02827439,12.02986954
E250.2,3,11.68,11.67680041,11.8892137,11.75459926,11.75538161,0.038285879,0,40.42686667,11.8892137,11.7988718,11.71187314,11.76661385,11.71934211,11.67873422,11.72092547,11.76190121,11.78939774,11.71488614,11.73769724,11.70559939,11.73472293,11.75942571,11.84263277,11.76151659,11.71487601,11.77958026,11.74096177,11.67680041,11.76696216,11.72982421,11.76267039,11.7513375,11.70691996,11.80445958,11.7193431,11.81120605,11.76270623,11.81697607
E250.3,3,11.79,11.79211868,11.90610769,11.83989916,11.83854896,0.025683693,0,41.38603333,11.80926,11.86856252,11.86030093,11.81160928,11.85669038,11.90610769,11.85439334,11.82341979,11.86614652,11.83353298,11.84652396,11.81155599,11.83645682,11.80982623,11.80225402,11.84406048,11.88202804,11.83329394,11.8379373,11.85877288,11.79211868,11.81981913,11.84836461,11.83916062,11.8784326,11.81496005,11.89354221,11.79387831,11.86707557,11.79688981
E250.4,3,12.11,12.09561136,12.18550484,12.12351505,12.11331058,0.019581987,0,36.1436,12.11421468,12.10495009,12.12101514,12.14647447,12.10815857,12.11851305,12.11212269,12.15484565,12.14547873,12.1497854,12.11909389,12.09561136,12.10423053,12.11081543,12.10892081,12.1186827,12.18412526,12.18550484,12.10932835,12.10249168,12.11240647,12.13661984,12.13313556,12.10536786,12.0968418,12.10806662,12.13247988,12.10688762,12.15063974,12.10864294
E250.5,3,11.87,11.86254533,11.9522087,11.89588105,11.89309266,0.024147487,0,35.0639,11.88914086,11.9279407,11.86761932,11.8628886,11.89718374,11.88263443,11.86829149,11.90460052,11.9522087,11.8665306,11.87685775,11.87915268,11.92508878,11.88882752,11.86721619,11.86254533,11.89826183,11.90342503,11.93521128,11.86966477,11.86966302,11.9335577,11.93282444,11.90271167,11.93705548,11.8645958,11.92577244,11.91546757,11.89704446,11.87244889
E250.1,5,15.05,15.00836441,15.36161607,15.13124726,15.11905647,0.077251272,0,41.5531,15.11812524,15.12798956,15.09241197,15.36161607,15.27306666,15.07040556,15.12172346,15.15098475,15.11998769,15.10980757,15.24317082,15.00836441,15.12311642,15.158569,15.04995956,15.04315037,15.25904468,15.2822637,15.04777725,15.25208461,15.20026934,15.06947416,15.15139483,15.04849787,15.04513676,15.04080472,15.23139882,15.04781335,15.03970964,15.04929889
E250.2,5,14.76,14.76246541,15.08217775,14.90237338,14.89407134,0.074625455,0,45.31933333,14.99103393,14.94821342,14.78726667,14.88337681,14.84723417,14.95496216,14.80463363,14.82682602,14.90533249,15.07034253,14.8014356,14.90612074,14.98910804,14.81278018,14.81183277,14.88767685,14.85340174,14.95854342,14.94222534,14.95617776,14.99529435,14.87148154,15.01269024,14.76246541,15.00307428,14.89599169,14.8245919,14.79275906,15.08217775,14.89215099
E250.3,5,14.6,14.58345802,15.17337623,14.77653551,14.77346608,0.097940554,0,50.01863333,14.7921819,14.80062221,14.75276633,14.80594304,14.71917471,14.87506237,14.94107135,14.76318053,14.69989218,14.58565663,14.58560343,14.81126719,14.92655808,14.78023428,14.64749257,14.69239174,14.77338545,14.66336161,14.75148703,15.17337623,14.60893343,14.67959508,14.58345802,14.8044361,14.85179575,14.7735467,14.80052545,14.72450471,14.92617019,15.00239106
E250.4,5,15.12,15.1225335,15.64807212,15.32688582,15.30731117,0.105213024,0,54.79576667,15.27112872,15.28891597,15.44536699,15.40488205,15.64807212,15.2540307,15.15098182,15.62093155,15.55620831,15.20347486,15.3192966,15.40813163,15.18505409,15.1225335,15.42240817,15.18975754,15.23764829,15.30495014,15.29598918,15.52449524,15.16274629,15.30967219,15.33627339,15.34546508,15.40909838,15.32356766,15.19877001,15.28458643,15.31985925,15.26227856
E250.5,5,14.96,14.94719051,15.41853269,15.10351407,15.06433839,0.125121978,0,45.12443333,15.15389475,15.07311446,14.95085227,15.06349093,14.98882228,14.95984139,14.94719051,15.10308376,14.98967022,14.99512524,14.99393704,15.13752856,15.17720316,14.98919653,14.95465633,15.03717877,15.22744054,15.33810325,15.25898101,15.24683553,15.30119275,15.17817844,15.38461032,15.00481027,15.41853269,14.95820814,15.00786047,15.06518585,14.96676023,15.23393658
E250.1,10,20.46,20.39786763,21.2008453,20.49843591,20.45077474,0.100358799,0,23.5104,20.41954047,20.43336972,20.42154889,20.39786763,20.45496043,20.42079507,20.45910263,20.45597728,21.00923376,20.70764277,20.44620431,20.44490015,20.45661062,20.45513655,21.2008453,20.44909435,20.43153348,20.43853354,20.45063483,20.45858165,20.45981241,20.44374561,20.40652941,20.4514839,20.45204148,20.44701852,20.53122439,20.45858472,20.43960869,20.45091464
E250.2,10,20.39,20.31834156,20.56970699,20.38606561,20.37462799,0.034425167,0,32.602,20.35429894,20.44258032,20.36375855,20.35021563,20.42633617,20.37234954,20.52787766,20.364052,20.37376572,20.31881818,20.35566206,20.36068107,20.37990128,20.34587737,20.36378659,20.36223908,20.38768123,20.56970699,20.38507275,20.38052953,20.36404003,20.38705124,20.37987787,20.36385332,20.3833701,20.38118662,20.46039058,20.38317606,20.31834156,20.37549027
E250.3,10,20.04,20.01434358,20.60576873,20.11256148,20.03744757,0.112625912,0,40.95443333,20.34329934,20.02959933,20.05873593,20.02493662,20.03495501,20.03631438,20.07978815,20.09025292,20.07170655,20.12582405,20.02826512,20.02542152,20.04553105,20.46220185,20.58916441,20.15450391,20.60576873,20.02858846,20.03347784,20.01434358,20.04495731,20.02989971,20.03794719,20.03694794,20.06856052,20.02773048,20.03616887,20.14024381,20.03591727,20.03579265
E250.4,10,20.65,20.60074122,21.2213423,20.6616926,20.63989439,0.054405874,0,27.91393333,20.63720359,20.643642,20.63193271,20.79106713,20.62771468,20.64929874,21.2213423,20.64012665,20.61095246,20.6498983,20.62361899,20.64154179,20.62245978,20.62728666,20.6498057,20.6418652,20.64435095,20.6221277,20.6381257,20.60280219,20.64760614,20.60074122,20.62011864,20.76155356,20.60136154,20.6467115,20.63966213,20.62501483,20.64123302,20.64961228
E250.5,10,20.32,20.28153775,20.779253,20.38773181,20.32141397,0.097593569,0,35.9144,20.29133943,20.31988898,20.33193306,20.2934364,20.31201226,20.32293897,20.40637187,20.30567367,20.57806033,20.31116156,20.43466052,20.38587464,20.31201942,20.57346536,20.34342976,20.43005278,20.30286882,20.28153775,20.29429859,20.50904331,20.37522782,20.779253,20.31058485,20.30573157,20.5314689,20.38600839,20.31450051,20.66231694,20.31725122,20.30954352
