ALM100,5,5318,5317,5331,5320,5318,4,310.8,26.0567,5318,5317,5327,5320,5317,5318,5318,5331,5317,5317
ALM101,5,5022,5022,5029,5022.7,5022,1.4,215.5,14.5904,5022,5029,5022,5022,5022,5022,5022,5022,5022,5022
ALM102,5,5428,5428,5453,5435.1,5435.5,6.777777778,620.6,46.599,5453,5438,5428,5433,5438,5439,5428,5438,5428,5428
ALM100,10,7164,7164,7200,7175.6,7164,15.46666667,263.7,19.9084,7164,7164,7195,7164,7200,7164,7195,7182,7164,7164
ALM101,10,6886,6886,6921,6892.5,6886,10.11111111,196.1,15.4167,6886,6886,6921,6886,6896,6886,6886,6886,6886,6906
ALM102,10,7382,7382,7403,7384.1,7382,4.2,226.3,12.3136,7382,7382,7382,7382,7382,7382,7382,7382,7403,7382
ALM200,5,7072,7064,7131,7077.2,7070.5,13.6,626.3,116.9946,7068,7082,7078,7079,7131,7064,7064,7072,7065,7069
ALM201,5,7225,7190,7225,7210.7,7212,10.24444444,177.8,26.7963,7225,7215,7212,7211,7190,7196,7224,7200,7222,7212
ALM202,5,7522,7495,7522,7514.6,7515.5,5.288888889,591.8,89.4947,7512,7519,7518,7516,7515,7515,7521,7522,7513,7495
ALM200,10,9572,9601,9941,9692.6,9660,74.17777778,514.6,88.3543,9601,9677,9941,9679,9778,9648,9643,9649,9639,9671
ALM201,10,9792,9852,10102,9989,10003,75.77777778,894.7,124.0876,9926,10102,10038,10019,9987,9894,9945,10029,9852,10098
ALM202,10,9933,9965,10229,10051.5,10018.5,67.44444444,469.9,98.9237,10011,10106,10229,9965,10004,10012,10018,10123,10028,10019
ALM300,5,8903,8895,8960,8915.4,8905.5,19.42222222,610.4,246.8469,8903,8901,8901,8908,8917,8895,8960,8897,8951,8921
ALM301,5,8739,8722,8783,8738.3,8735.5,12.02222222,644.3,206.1662,8747,8783,8728,8739,8736,8722,8733,8737,8723,8735
ALM302,5,9091,9070,9111,9090.2,9089,10.53333333,569.5,213.3034,9111,9086,9089,9102,9083,9070,9105,9089,9089,9078
ALM300,10,12355,12378,12599,12512.3,12510,63.66666667,848.6,224.7118,12599,12466,12506,12378,12514,12453,12574,12574,12472,12587
ALM301,10,12029,12093,12284,12158.9,12141.5,53,708.1,226.7752,12171,12187,12117,12115,12225,12116,12284,12166,12093,12115
ALM302,10,12431,12500,12643,12561.6,12555,50.88888889,748,250.6116,12510,12504,12594,12643,12570,12540,12525,12500,12610,12620
ALM400,5,10321,10307,11502,10435.8,10318,236.9333333,456,244.8554,10307,10323,11502,10319,10321,10317,10316,10317,10316,10320
ALM401,5,10350,10333,10408,10369.3,10375,23.37777778,745.4,393.5343,10349,10333,10374,10391,10350,10408,10340,10381,10391,10376
ALM402,5,10115,10098,10149,10120.2,10115,13.2,628.5,379.9861,10115,10142,10149,10129,10111,10114,10112,10115,10117,10098
ALM400,10,14191,14498,14617,14552.2,14549,37.55555556,757.3,422.8246,14565,14617,14535,14498,14521,14533,14585,14600,14505,14563
ALM401,10,14156,14179,15236,14406.6,14325.5,192.2666667,771.7,377.7103,14419,14310,14295,15236,14179,14199,14306,14351,14430,14341
ALM402,10,13880,14003,14199,14103.9,14113.5,56.11111111,852.2,458.6869,14103,14045,14031,14124,14144,14085,14199,14144,14003,14161
ALM400,20,19676,19676,20005,19778,19767.5,88.88888889,682.7,373.6169,19676,19780,19806,19693,19893,19755,19683,19683,19806,20005
ALM401,20,19557,19601,20059,19763.2,19778,107.5111111,760.7,487.6175,19601,19633,19769,19846,19787,19647,19800,19688,20059,19802
ALM402,20,19600,19639,20104,19864.6,19831.5,175.1111111,641.9,427.0089,20087,19792,20104,19767,19639,19639,20087,19962,19871,19698
ALM500,5,11119,11103,11122,11115.3,11118,5.533333333,647.7,593.7853,11119,11119,11117,11119,11103,11110,11108,11118,11118,11122
ALM501,5,11504,11474,11555,11506.8,11502.5,17.46666667,703.4,654.3583,11496,11502,11474,11525,11493,11504,11555,11497,11519,11503
ALM502,5,11243,11238,11247,11241.8,11241.5,2,659.8,582.6676,11239,11243,11242,11238,11247,11241,11243,11241,11241,11243
ALM500,10,15258,15331,15579,15465.3,15439,77.95555556,843.9,772.1211,15544,15418,15574,15419,15331,15579,15515,15458,15420,15395
ALM501,10,15807,15881,16159,16030.8,16054,97.15555556,836.5,717.6899,15971,16112,15881,15906,15928,16159,16159,16042,16084,16066
ALM502,10,15608,15730,17426,15996.3,15846.5,317.7111111,627.6,618.8008,15766,15855,15844,15939,15820,15749,15985,17426,15730,15849
ALM500,20,21144,21274,23442,21772.9,21591.5,413.6222222,741.6,698.78,21441,21565,23442,21846,21560,21738,21353,21618,21274,21892
ALM501,20,21603,21593,22077,21867.2,21847,137.7777778,738.5,501.8626,21872,21784,22063,21822,22077,22059,21791,21885,21726,21593
ALM502,20,21865,21926,23648,22365.3,22288,316.2444444,798.5,677.2509,22221,22231,22345,22454,22075,23648,21980,21926,22356,22417
